"Response ID","Date submitted","Last page","Start language","Token","Age:","Gender:","Gender: [Other]","Education (indicate the highest level of schooling you have completed):","Profession:","I consider myself a 'mechanically inclined' person []","On the next page you will be shown a video of a robot performing a task. Under the video will be two buttons: a red emergency STOP button and a yellow INTERVENE button. If you were interacting with the robot and wanted to disable/stop the robot press the STOP button. If instead you wanted to simply help the robot complete its task press the INTERVENE button. Regardless, please watch the video to its completion before going to the next page.  Please Do Not refresh the page, even if video is loading slowly.  Click ""I understand"" below to continue.","             Thank you for watching.     STOP!      Intervene                      [][VidNum]","             Thank you for watching.     STOP!      Intervene                      [][VidDuration]","             Thank you for watching.     STOP!      Intervene                      [][TIme Stop Pressed]","             Thank you for watching.     STOP!      Intervene                      [][Time Intervene Pressed]","             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Stopped Pressed]","             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Intervene Pressed]","             Thank you for watching.     STOP!      Intervene                      [][VidDone]","Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.]","Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.]","Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.]","Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.]","Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.]","Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I could carry on the task without the robot after it failed.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I would abandon the task altogether after the robot failed.]","Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.]","Please read and rate each of the following statements on a scale of 1 to 7. [Despite its failure, the robot was helpful in this task overall.]","Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.]","Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 1 for this question]","Please read and rate each of the following statements on a scale of 1 to 7. [To procceed to the next page answer 3 for this question]","Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 6 for this question]","Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.]","Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.]","Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.]","Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.]","Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.]","Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.]","Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.]","Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.]","Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.]","Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 2 for this question]","Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 4 for this question]","Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 5 for this question]","Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your Level Of Confidence In The Robot Before The Failure Took Place]","Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Damage done by robot]","Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your level of confidence in the robot after the failure took place]","What happened before the failure that helped you see it coming?","What intervention does the robot need from you to get back to work?","Total time","Group time: Demographics","Question time: age","Question time: gender","Question time: education","Question time: profession","Question time: skill","Group time: videoexplanation","Question time: explanation","Group time: video","Question time: video","Group time: Video Question Page 1","Question time: scale","Question time: scalenohuman","Group time: Video Question Page 2","Question time: rate","Question time: predictresp","Question time: intervention"
"12","1980-01-01 00:00:00","5","en","HJ68FVmh3aWI8_5","25-34","Male","","High school diploma or the equivalent (for example: GED)","retail","Neutral3","I understand","16","21","-1","20.604139979019166","-1","1.006061234556833","1","SomewhatDisagree3","SomewhatAgree5","Agree6","Neutral4","SomewhatAgree5","SomewhatDisagree3","Neutral4","Neutral4","SomewhatDisagree3","SomewhatAgree5","Disagree2","Neutral4","SomewhatAgree5","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","SomewhatHigh5","SomewhatLow3","SomewhatLow3","nothing helped me see it coming","to save the glasses from falling off the table","234.37","16.26","","","","","","22.11","","41.93","","100.16","","","53.91","","",""
"13","1980-01-01 00:00:00","5","en","BKwaAzz9YeOxit7","25-34","Male","","Associate degree","firefighter","Neutral3","I understand","31","19","17.65150401525879","-1","0.9656202583436105","-1","1","Agree6","SomewhatDisagree3","Agree6","SomewhatDisagree3","SomewhatAgree5","Agree6","SomewhatAgree5","SomewhatDisagree3","SomewhatAgree5","SomewhatDisagree3","Disagree2","Agree6","SomewhatAgree5","StronglyDisagree1","Disagree2","SomewhatDisagree3","SomewhatDisagree3","Agree6","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","SomewhatHigh5","SomewhatLow3","SomewhatLow3","","Needed me to recover the bag and place it back on the table.  Plus it needs to learn to control it's arm swinging.","197.11","14.96","","","","","","16.58","","36.01","","85.81","","","43.75","","",""
"14","1980-01-01 00:00:00","5","en","mqL8~KASdehj49h","25-34","Female","","High school diploma or the equivalent (for example: GED)","tutor","Agree4","I understand","34","24","-1","-1","-1","-1","1","SomewhatAgree5","SomewhatDisagree3","SomewhatAgree5","SomewhatDisagree3","Agree6","Agree6","Agree6","Neutral4","Agree6","SomewhatAgree5","Disagree2","Agree6","Disagree2","Neutral4","SomewhatAgree5","SomewhatAgree5","StronglyDisagree1","Agree6","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","SomewhatHigh5","Low2","Neutral4","","It needs to be reprogrammed not to throw the bag on the floor","263.71","19.74","","","","","","18.47","","32.99","","137.51","","","55","","",""
"15","1980-01-01 00:00:00","5","en","ORoQ3WYdHIOeNjB","18-24","Male","","Bachelor's degree","Self employed","Neutral3","I understand","35","20","18.674874102996828","-1","0.9586198913298509","-1","1","","","","","","","","","","","","","","","","","","","","","","SomewhatAgree5","Neutral4","Neutral4","SomewhatDisagree3","Neutral4","Neutral4","Neutral4","SomewhatDisagree3","Neutral4","Neutral4","SomewhatDisagree3","SomewhatDisagree3","SomewhatDisagree3","SomewhatDisagree3","Neutral4","Disagree2","Neutral4","SomewhatAgree5","SomewhatHigh5","Neutral4","Neutral4","","Putting the bag back onto the table.","153.69","19.21","","","","","","15.76","","28.58","","69.99","","","20.15","","",""
"16","1980-01-01 00:00:00","5","en","FsHr_9Xf5o4byfu","25-34","Male","","Master's degree","Accountant ","Agree4","I understand","1","10","-1","8.231005127792358","-1","0.8573070646591352","1","Disagree2","Disagree2","Agree6","SomewhatDisagree3","Disagree2","Neutral4","SomewhatAgree5","SomewhatDisagree3","SomewhatDisagree3","Disagree2","Neutral4","SomewhatDisagree3","SomewhatDisagree3","SomewhatDisagree3","Neutral4","Neutral4","SomewhatAgree5","Disagree2","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","Neutral4","SomewhatHigh5","SomewhatHigh5","","The robot has to hold thing correctly with out dropping things the first time.","181.66","18.96","","","","","","5.99","","26.98","","95.3","","","34.43","","",""
"17","1980-01-01 00:00:00","5","en","nCJY0P823FmVYbm","18-24","Female","","High school diploma or the equivalent (for example: GED)","server","Neutral3","I understand","11","20","-1","-1","-1","-1","1","","","","","","","","","","","","","","","","","","","","","","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","Neutral4","StronglyDisagree1","Neutral4","Disagree2","Neutral4","SomewhatAgree5","Neutral4","Low2","SomewhatLow3","The robot was acting careless.","An adjustment in the robots hardware","346.79","46.26","","","","","","5.72","","119.34","","81.99","","","93.48","","",""
"18","1980-01-01 00:00:00","5","en","FjlyO72u33xlyE2","35-44","Male","","High school diploma or the equivalent (for example: GED)","unemployed ","Agree4","I understand","19","9","-1","-1","-1","-1","1","Disagree2","SomewhatAgree5","SomewhatAgree5","SomewhatAgree5","SomewhatAgree5","SomewhatDisagree3","Disagree2","SomewhatAgree5","SomewhatDisagree3","SomewhatDisagree3","Neutral4","SomewhatDisagree3","Disagree2","SomewhatAgree5","SomewhatAgree5","SomewhatAgree5","SomewhatDisagree3","SomewhatAgree5","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","SomewhatHigh5","SomewhatHigh5","SomewhatLow3","arm didn't lift up high enough to clear the box ","fix the arm movement ","304.34","23.91","","","","","","4.06","","21.72","","57.16","","","197.49","","",""
"19","1980-01-01 00:00:00","5","en","tmrI_YamlPUi7ZW","25-34","Male","","High school diploma or the equivalent (for example: GED)","Software Developer","Agree4","I understand","20","9","-1","6.285401965667725","-1","0.7077358366926838","1","","","","","","","","","","","","","","","","","","","","","","SomewhatDisagree3","Agree6","Agree6","Disagree2","StronglyAgree7","Agree6","StronglyAgree7","StronglyAgree7","StronglyAgree7","Agree6","StronglyDisagree1","Disagree2","SomewhatAgree5","StronglyDisagree1","Agree6","Disagree2","Neutral4","SomewhatAgree5","SomewhatLow3","SomewhatHigh5","Low2","","The Robot need my assistance to help steady the weight of the box he was putting the item into.  There wasn't enough support there and it showed when it fell over.","201.18","15.54","","","","","","24.62","","18.13","","85.75","","","57.14","","",""
"20","1980-01-01 00:00:00","5","en","JjAtH96SZYMe4BE","25-34","Female","","Associate degree","sales","Agree4","I understand","28","19","17.566854198364258","-1","0.9404129396651683","-1","1","Agree6","Disagree2","Agree6","SomewhatAgree5","Neutral4","Agree6","Neutral4","StronglyDisagree1","SomewhatAgree5","Agree6","StronglyAgree7","Agree6","Disagree2","SomewhatAgree5","Neutral4","SomewhatAgree5","StronglyDisagree1","SomewhatAgree5","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","High6","Neutral4","SomewhatHigh5","I  saw the robot get stuck and continue going.","get the task straightened out again and start over.","305.58","20.38","","","","","","14.69","","46.05","","91.44","","","133.02","","",""
"21","1980-01-01 00:00:00","5","en","7bgZdXvbKvn~z2c","45-54","Male","","Bachelor's degree","artist/illustrator","Neutral3","I understand","17","22","-1","-1","-1","-1","1","","","","","","","","","","","","","","","","","","","","","","SomewhatAgree5","SomewhatDisagree3","SomewhatAgree5","StronglyDisagree1","Neutral4","Agree6","Neutral4","StronglyAgree7","Agree6","Disagree2","StronglyDisagree1","StronglyDisagree1","SomewhatDisagree3","StronglyDisagree1","StronglyAgree7","Disagree2","Neutral4","SomewhatAgree5","SomewhatLow3","Low2","Low2","","I'm not sure, maybe something to do with it's sensors is slightly off, or maybe it has to do with where it ""thinks"" it's gripper is located.","281.65","34.25","","","","","","40.92","","35.63","","94.47","","","76.38","","",""
"22","","2","en","I4rhR1KbxStHpgZ","18-24","Male","","High school diploma or the equivalent (for example: GED)","","StronglyDisagree1","I understand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.32","13.35","","","","","","2.97","","","","","","","","","",""
"23","1980-01-01 00:00:00","5","en","xXRD~BiCIRG4V5a","25-34","Male","","Associate degree","Freelancer","Agree4","I understand","25","17","-1","-1","-1","-1","1","StronglyAgree7","Disagree2","StronglyAgree7","Disagree2","Neutral4","StronglyAgree7","StronglyAgree7","Disagree2","Agree6","Agree6","StronglyDisagree1","StronglyAgree7","Agree6","SomewhatDisagree3","SomewhatAgree5","Agree6","StronglyDisagree1","SomewhatAgree5","StronglyDisagree1","SomewhatDisagree3","Agree6","","","","","","","","","","","","","","","","","","","VeryHigh7","Neutral4","Low2","","tweak the pivot degree of the robot once it grabs the item","287.6","31.38","","","","","","32.85","","42.61","","131.39","","","49.37","","",""
"24","1980-01-01 00:00:00","5","en","U5AjaPVPacW6BN2","25-34","Female","","High school diploma or the equivalent (for example: GED)","Homemaker/Student","Disagree2","I understand","8","19","-1","10.884897975204467","-1","0.6000715452690161","1","","","","","","","","","","","","","","","","","","","","","","SomewhatAgree5","SomewhatAgree5","SomewhatAgree5","SomewhatDisagree3","SomewhatDisagree3","SomewhatAgree5","SomewhatAgree5","Neutral4","Agree6","Disagree2","Disagree2","Disagree2","Disagree2","SomewhatDisagree3","Agree6","Disagree2","Neutral4","SomewhatAgree5","SomewhatLow3","Low2","Neutral4","","To fix the mess that it made and maybe be reprogrammed so that it doesn't make the same mistakes again.","238.17","37.47","","","","","","25.24","","34.02","","94.96","","","46.48","","",""
"25","1980-01-01 00:00:00","5","en","oBNUhb8SXV2_aK~","25-34","Male","","Associate degree","Media production","Neutral3","I understand","6","19","-1","-1","-1","-1","1","","","","","","","","","","","","","","","","","","","","","","StronglyAgree7","SomewhatAgree5","Disagree2","Agree6","SomewhatAgree5","Neutral4","Agree6","Agree6","SomewhatDisagree3","SomewhatAgree5","Agree6","SomewhatAgree5","SomewhatAgree5","SomewhatDisagree3","Agree6","Disagree2","Neutral4","SomewhatAgree5","Neutral4","SomewhatLow3","Low2","The object began to fall.","It needs someone to pick up the item from the floor.","171.1","28.98","","","","","","15.28","","27.04","","39.42","","","60.38","","",""
"26","1980-01-01 00:00:00","5","en","1Uf8yjpdKT5~d53","25-34","Female","","Bachelor's degree","Receptionist","Neutral3","I understand","21","10","-1","-1","-1","-1","1","","","","","","","","","","","","","","","","","","","","","","Disagree2","SomewhatAgree5","SomewhatAgree5","Disagree2","Disagree2","SomewhatAgree5","Agree6","Disagree2","Agree6","Disagree2","Disagree2","Disagree2","Disagree2","StronglyDisagree1","Agree6","Disagree2","Neutral4","SomewhatAgree5","SomewhatHigh5","SomewhatLow3","SomewhatHigh5","","I need to push the yellow button","405.97","43.11","","","","","","32.44","","20.36","","257.91","","","52.15","","",""
